Tiempo;Lux;;;;
94,48030181;2082,01;;;;
94,52947291;2082,01;;;;
94,5781523;2082,01;;;;
94,6273234;2082,01;;;;
94,67600278;2082,01;;;;
94,7256656;2082,01;;;;
94,77582012;2082,01;;;;
94,82351608;2082,01;;;;
94,8731789;2082,01;;;;
94,92284171;2082,01;;;;
94,9715211;2082,01;;;;
95,0206922;2082,01;;;;
95,06937158;2082,01;;;;
95,11952611;2082,01;;;;
95,16869721;2082,01;;;;
95,21639317;2082,01;;;;
95,26605598;2082,01;;;;
95,3157188;2082,01;;;;
95,36439818;2082,01;;;;
95,41455271;2082,01;;;;
95,46274038;2082,01;;;;
95,51191148;2082,01;;;;
95,56206601;2082,01;;;;
95,6107454;2082,01;;;;
95,65942478;2082,01;;;;
95,70859588;2082,01;;;;
95,75973383;2082,01;;;;
95,80693808;2082,01;;;;
95,85610918;2082,01;;;;
95,90528028;2082,01;;;;
95,9549431;2082,01;;;;
96,00362248;2082,01;;;;
96,0532853;2082,01;;;;
96,1024564;2082,01;;;;
96,15113578;2082,01;;;;
96,2007986;2082,01;;;;
96,24947798;2082,01;;;;
96,2991408;2082,01;;;;
96,34880361;2082,01;;;;
96,39649957;2082,01;;;;
96,44714581;2082,01;;;;
96,49533348;2082,01;;;;
96,54450458;2082,01;;;;
96,59367568;2082,01;;;;
96,6433385;2082,01;;;;
96,69201788;2082,01;;;;
96,74118898;2082,01;;;;
96,79036008;2082,01;;;;
96,83953118;2082,01;;;;
96,88968571;2082,01;;;;
96,93787338;2082,01;;;;
96,98360251;2082,01;;;;
97,03277361;2082,01;;;;
97,08194471;2082,01;;;;
97,13111581;2082,01;;;;
97,18028691;2082,01;;;;
97,22945801;2082,01;;;;
97,28157937;2082,01;;;;
97,33222561;2106,37;;;;
97,37893815;2082,01;;;;
97,42909267;2082,01;;;;
97,47826377;2082,01;;;;
97,52694316;2082,01;;;;
97,5775894;2106,37;;;;
97,62528536;2082,01;;;;
97,67494817;2082,01;;;;
97,72411927;2082,01;;;;
97,77378208;2082,01;;;;
97,82196976;2082,01;;;;
97,87114086;2082,01;;;;
97,9217871;2082,01;;;;
97,96948306;2082,01;;;;
98,01963758;2082,01;;;;
98,06782526;2082,01;;;;
98,11699636;2082,01;;;;
98,16665917;2082,01;;;;
98,21533856;2082,01;;;;
98,26401795;2082,01;;;;
98,31417247;2082,01;;;;
98,36285186;2082,01;;;;
98,41202296;2082,01;;;;
98,46119406;2082,01;;;;
98,51036516;2106,37;;;;
98,55855284;2106,37;;;;
98,60772394;2082,01;;;;
98,65738675;2082,01;;;;
98,70704956;2082,01;;;;
98,75572895;2082,01;;;;
98,80539176;2077,3;;;;
98,85407115;2082,01;;;;
98,90275054;2077,3;;;;
98,95241335;2064,99;;;;
99,00207616;2064,99;;;;
99,05124726;2064,99;;;;
99,09992665;2064,99;;;;
99,14958946;2064,99;;;;
99,19876056;2064,99;;;;
99,24743995;2064,99;;;;
99,29661105;2064,99;;;;
99,34627386;2064,99;;;;
99,39446154;2064,99;;;;
99,44461606;2064,99;;;;
99,49378716;2064,99;;;;
99,54197484;2064,99;;;;
99,59212936;2064,99;;;;
99,64130046;2064,99;;;;
99,68997985;2064,99;;;;
99,73915095;2064,99;;;;
99,78930547;2064,99;;;;
99,83798486;2064,99;;;;
99,88715596;2064,99;;;;
99,93583535;2064,99;;;;
99,98500645;2064,99;;;;
100,0336858;2064,99;;;;
100,0833487;2064,99;;;;
100,1325198;2064,99;;;;
100,1821826;2064,99;;;;
100,2303702;2064,99;;;;
100,2805248;2064,99;;;;
100,3292042;2064,99;;;;
100,3778835;2064,99;;;;
100,4275464;2064,99;;;;
100,4762257;2064,99;;;;
100,5258886;2064,99;;;;
100,5745679;2064,99;;;;
100,6247225;2064,99;;;;
100,6734019;2064,99;;;;
100,7230647;2064,99;;;;
100,7722358;2064,99;;;;
100,8204234;2064,99;;;;
100,870578;2064,99;;;;
100,9192574;2064,99;;;;
100,9684285;2064,99;;;;
101,0180913;2064,99;;;;
101,0667707;2064,99;;;;
101,1159418;2064,99;;;;
101,1646211;2064,99;;;;
101,2147757;2064,99;;;;
101,2634551;2064,99;;;;
101,3126262;2064,99;;;;
101,3617973;2064,99;;;;
101,4104766;2064,99;;;;
101,4596477;2064,99;;;;
101,510294;2064,99;;;;
101,5579899;2064,99;;;;
101,607161;2064,99;;;;
101,6568239;2064,99;;;;
101,705995;2064,99;;;;
101,7551661;2064,99;;;;
101,8043372;2064,99;;;;
101,8530165;2064,99;;;;
101,9026794;2064,99;;;;
101,9518505;2064,99;;;;
102,0005298;2064,99;;;;
102,0501927;2064,99;;;;
102,098872;2064,99;;;;
102,1485349;2064,99;;;;
102,1981977;2064,99;;;;
102,2468771;2064,99;;;;
102,2955564;2064,99;;;;
102,3452193;2064,99;;;;
102,3934069;2064,99;;;;
102,4440532;2064,99;;;;
102,4927326;2064,99;;;;
102,5409202;2064,99;;;;
102,5910748;2064,99;;;;
102,6402459;2064,99;;;;
102,6889252;2064,99;;;;
102,7380963;2064,99;;;;
102,7872674;2064,99;;;;
102,837422;2064,99;;;;
102,8851179;2064,99;;;;
102,9352725;2064,99;;;;
102,9834601;2064,99;;;;
103,0331229;2064,99;;;;
103,082294;2064,99;;;;
103,1319569;2064,99;;;;
103,181128;2064,99;;;;
103,2302991;2064,99;;;;
103,2784867;2064,99;;;;
103,3271661;2064,99;;;;
103,3773206;2064,99;;;;
103,4264917;2064,99;;;;
103,4756628;2064,99;;;;
103,5243422;2040,96;;;;
103,574005;2040,96;;;;
103,6236679;2024,16;;;;
103,6718555;2024,16;;;;
103,7210266;2024,16;;;;
103,7711812;2000,45;;;;
103,8203523;2000,45;;;;
103,8685399;2000,45;;;;
103,9186945;2000,45;;;;
103,9673738;2000,45;;;;
104,0155615;2000,45;;;;
104,065716;2000,45;;;;
104,1143954;2000,45;;;;
104,16455;2000,45;;;;
104,2142128;2000,45;;;;
104,2624004;2000,45;;;;
104,3115715;2000,45;;;;
104,3607426;2000,45;;;;
104,409422;2000,45;;;;
104,4590848;2000,45;;;;
104,5077642;2000,45;;;;
104,557427;2000,45;;;;
104,6065981;2000,45;;;;
104,6557692;2000,45;;;;
104,7054321;2000,45;;;;
104,7541114;2000,45;;;;
104,8027908;2000,45;;;;
104,8524536;1988,44;;;;
104,901133;2000,45;;;;
104,9503041;1988,44;;;;
104,9989835;2000,45;;;;
105,0486463;2000,45;;;;
105,0988009;2000,45;;;;
105,1474802;2000,45;;;;
105,1966513;2000,45;;;;
105,2453307;2000,45;;;;
105,2949935;2000,45;;;;
105,3431812;2000,45;;;;
105,3923523;2000,45;;;;
105,4420151;2000,45;;;;
105,4911862;1988,44;;;;
105,5393739;1988,44;;;;
105,5900201;1988,44;;;;
105,6386995;1988,44;;;;
105,6883623;1988,44;;;;
105,7370417;2000,45;;;;
105,7862128;1988,44;;;;
105,8344005;2000,45;;;;
105,884555;2000,45;;;;
105,9332344;2000,45;;;;
105,9824055;2000,45;;;;
106,0315766;2000,45;;;;
106,080256;2000,45;;;;
106,1304105;2000,45;;;;
106,1795816;2000,45;;;;
106,228261;2000,45;;;;
106,2774321;2000,45;;;;
106,3266032;2000,45;;;;
106,3767577;2000,45;;;;
106,4249454;2000,45;;;;
106,4741165;2000,45;;;;
106,5232876;2000,45;;;;
106,571967;2000,45;;;;
106,6216298;2000,45;;;;
106,6703092;1988,44;;;;
106,719972;2000,45;;;;
106,7686514;2000,45;;;;
106,8183142;1988,44;;;;
106,8674853;2000,45;;;;
106,9166564;2000,45;;;;
106,9648441;2000,45;;;;
107,0154903;2000,45;;;;
107,0641697;2000,45;;;;
107,1098988;1988,44;;;;
107,1610368;1988,44;;;;
107,2111913;2000,45;;;;
107,2613458;2000,45;;;;
107,3100252;2000,45;;;;
107,3587046;2000,45;;;;
107,4083674;2000,45;;;;
107,4580302;2000,45;;;;
107,5067096;2000,45;;;;
107,5558807;2000,45;;;;
107,6045601;1988,44;;;;
107,6537312;2000,45;;;;
107,7024106;2000,45;;;;
107,7535485;1988,44;;;;
107,8007528;1988,44;;;;
107,8509073;1988,44;;;;
107,899095;2000,45;;;;
107,9477744;2000,45;;;;
107,9974372;1988,44;;;;
108,0461166;1988,44;;;;
108,0957794;2000,45;;;;
108,1454422;2000,45;;;;
108,1941216;1988,44;;;;
108,2432927;1988,44;;;;
108,2929555;1988,44;;;;
108,3416349;2000,45;;;;
108,3912977;1988,44;;;;
108,4394854;1988,44;;;;
108,4891482;1960,47;;;;
108,538811;1960,47;;;;
108,5879821;1948,63;;;;
108,6366615;1948,63;;;;
108,6863243;1948,63;;;;
108,7359871;1948,63;;;;
108,7841748;1944,12;;;;
108,8323625;1944,12;;;;
108,8830087;1921,04;;;;
108,9307047;1921,04;;;;
108,9813509;1921,04;;;;
109,030522;1921,04;;;;
109,0787097;1921,04;;;;
109,1278808;1944,12;;;;
109,1770519;1921,04;;;;
109,2272064;1921,04;;;;
109,2753941;1921,04;;;;
109,3255486;1921,04;;;;
109,3737363;1921,04;;;;
109,4233991;1921,04;;;;
109,4720785;1921,04;;;;
109,5227247;1921,04;;;;
109,5709124;1921,04;;;;
109,6210669;1921,04;;;;
109,6682712;1921,04;;;;
109,7189174;1944,12;;;;
109,7671051;1921,04;;;;
109,8167679;1921,04;;;;
109,8649556;1921,04;;;;
109,9141267;1921,04;;;;
109,9637895;1921,04;;;;
110,010502;1921,04;;;;
110,0631151;1921,04;;;;
110,1083525;1921,04;;;;
110,1609656;1921,04;;;;
110,2081699;1921,04;;;;
110,2583244;1944,12;;;;
110,3050369;1944,12;;;;
110,3571583;1944,12;;;;
110,4009206;1921,04;;;;
110,4564839;1944,12;;;;
110,5007379;1944,12;;;;
110,5543344;1944,12;;;;
110,5980967;1944,12;;;;
110,6526766;1921,04;;;;
110,6954555;1921,04;;;;
110,7480685;1921,04;;;;
110,7967479;1921,04;;;;
110,8483776;1909,35;;;;
110,893615;1909,35;;;;
110,9481949;1921,04;;;;
110,9924489;1921,04;;;;
111,0455537;1921,04;;;;
111,0927579;1921,04;;;;
111,1438959;1909,35;;;;
111,1915919;1909,35;;;;
111,2417464;1909,35;;;;
111,2909175;1909,35;;;;
111,3405803;1909,35;;;;
111,3872928;1909,35;;;;
111,4384308;1909,35;;;;
111,4836682;1909,35;;;;
111,5377564;1909,35;;;;
111,5854524;1909,35;;;;
111,6351152;1909,35;;;;
111,6823194;1909,35;;;;
111,7305071;1909,35;;;;
111,7821368;1909,35;;;;
111,8317996;1909,35;;;;
111,8790038;1909,35;;;;
111,9301418;1909,35;;;;
111,9743958;1909,35;;;;
112,0294674;1909,35;;;;
112,0756882;1909,35;;;;
112,1268262;1909,35;;;;
112,173047;1909,35;;;;
112,2246767;1909,35;;;;
112,2718809;1909,35;;;;
112,3235106;1909,35;;;;
112,368748;1909,35;;;;
112,4228362;1909,35;;;;
112,469057;1909,35;;;;
112,5206867;1909,35;;;;
112,5669075;1909,35;;;;
112,6185372;1909,35;;;;
112,6642663;1909,35;;;;
112,7168794;1909,35;;;;
112,7645753;1909,35;;;;
112,8152216;1921,04;;;;
112,8619341;1921,04;;;;
112,9135638;1909,35;;;;
112,9583095;1909,35;;;;
113,011906;1921,04;;;;
113,0596019;1921,04;;;;
113,1097565;1921,04;;;;
113,1589276;1909,35;;;;
113,2026898;1909,35;;;;
113,2543195;1909,35;;;;
113,3064409;1909,35;;;;
113,3541368;1909,35;;;;
113,4042914;1909,35;;;;
113,4480536;1909,35;;;;
113,503617;1909,35;;;;
113,5503295;1909,35;;;;
113,600484;1909,35;;;;
113,6467049;1909,35;;;;
113,6988262;1882,14;;;;
113,7455388;1870,61;;;;
113,7981519;1866,22;;;;
113,8428976;1843,76;;;;
113,8964941;1832,39;;;;
113,9407481;1832,39;;;;
113,9948363;1794,7;;;;
114,0430239;1790,43;;;;
114,092195;1768,59;;;;
114,1403827;1768,59;;;;
114,1915207;1768,59;;;;
114,2392166;1768,59;;;;
114,2893712;1768,59;;;;
114,3336251;1768,59;;;;
114,3891885;1768,59;;;;
114,4339342;1768,59;;;;
114,487039;1768,59;;;;
114,5342432;1768,59;;;;
114,5848895;1757,53;;;;
114,6325854;1768,59;;;;
114,6822482;1768,59;;;;
114,7304359;1768,59;;;;
114,7810822;1768,59;;;;
114,8287781;1768,59;;;;
114,8804078;1768,59;;;;
114,9256452;1768,59;;;;
114,9782583;1768,59;;;;
115,0264459;1768,59;;;;
115,0761088;1768,59;;;;
115,1247881;1757,53;;;;
115,1729758;1768,59;;;;
115,2191967;1768,59;;;;
115,2742683;1768,59;;;;
115,3185223;1768,59;;;;
115,3716271;1768,59;;;;
115,4173562;1768,59;;;;
115,470461;1768,59;;;;
115,5181569;1768,59;;;;
115,5678198;1768,59;;;;
115,6140406;1768,59;;;;
115,6632117;1757,53;;;;
115,7133662;1768,59;;;;
115,7649959;1768,59;;;;
115,8122001;1768,59;;;;
115,8633381;1768,59;;;;
115,9071003;1757,53;;;;
115,962172;1768,59;;;;
116,0098679;1768,59;;;;
116,0600225;1768,59;;;;
116,1077184;1768,59;;;;
116,1568895;1768,59;;;;
116,2070441;1757,53;;;;
116,2557234;1757,53;;;;
116,3039111;1757,53;;;;
116,3550491;1757,53;;;;
116,3993031;1757,53;;;;
116,4533913;1757,53;;;;
116,5020707;1757,53;;;;
116,55075;1757,53;;;;
116,5999211;1757,53;;;;
116,6481088;1768,59;;;;
116,6982633;1757,53;;;;
116,7474344;1757,53;;;;
116,7961138;1757,53;;;;
116,8467601;1757,53;;;;
116,8900306;1757,53;;;;
116,945594;1757,53;;;;
116,9927982;1757,53;;;;
117,0429528;1757,53;;;;
117,0926156;1757,53;;;;
117,1398198;1757,53;;;;
117,1899743;1757,53;;;;
117,2391454;1757,53;;;;
117,2878248;1757,53;;;;
117,3384711;1757,53;;;;
117,3812499;1757,53;;;;
117,4363216;1757,53;;;;
117,4850009;1757,53;;;;
117,534172;1768,59;;;;
117,5828514;1757,53;;;;
117,6290723;1757,53;;;;
117,6816853;1768,59;;;;
117,7303647;1757,53;;;;
117,7780607;1757,53;;;;
117,8296904;1768,59;;;;
117,8724692;1768,59;;;;
117,9285243;1757,53;;;;
117,9757285;1757,53;;;;
118,025883;1757,53;;;;
118,073579;1757,53;;;;
118,1237335;1757,53;;;;
118,1743798;1757,53;;;;
118,2225674;1757,53;;;;
118,26928;1735,95;;;;
118,3209096;1720,87;;;;
118,3641802;1684,73;;;;
118,4197436;1649,1;;;;
118,4669478;1649,1;;;;
118,517594;1649,1;;;;
118,5672569;1617,95;;;;
118,6134777;1617,95;;;;
118,6651073;1617,95;;;;
118,7142784;1617,95;;;;
118,7590241;1617,95;;;;
118,8136041;1617,95;;;;
118,8558912;1617,95;;;;
118,912438;1617,95;;;;
118,9586588;1617,95;;;;
119,0063548;1617,95;;;;
119,060443;1617,95;;;;
119,1061721;1617,95;;;;
119,1553432;1617,95;;;;
119,2069729;1617,95;;;;
119,2536854;1617,95;;;;
119,3053151;1617,95;;;;
119,3505525;1617,95;;;;
119,4031656;1617,95;;;;
119,4498781;1617,95;;;;
119,5015078;1617,95;;;;
119,5472369;1617,95;;;;
119,5959163;1617,95;;;;
119,6500045;1617,95;;;;
119,696717;1617,95;;;;
119,7449047;1617,95;;;;
119,7965344;1617,95;;;;
119,8422635;1617,95;;;;
119,8943848;1617,95;;;;
119,9445394;1617,95;;;;
119,992727;1617,95;;;;
120,0409147;1617,95;;;;
120,0900858;1617,95;;;;
120,1382735;1617,95;;;;
120,1903949;1617,95;;;;
120,2366157;1617,95;;;;
120,2882454;1617,95;;;;
120,3305325;1617,95;;;;
120,3880627;1617,95;;;;
120,4352669;1617,95;;;;
120,484438;1617,95;;;;
120,5336091;1617,95;;;;
120,5803217;1617,95;;;;
120,6319513;1617,95;;;;
120,6811224;1617,95;;;;
120,7283267;1617,95;;;;
120,7799564;1617,95;;;;
120,8222435;1617,95;;;;
120,879282;1617,95;;;;
120,9215691;1638,54;;;;
120,9776242;1617,95;;;;
121,0218782;1617,95;;;;
121,0735078;1617,95;;;;
121,1226789;1617,95;;;;
121,1733252;1617,95;;;;
121,2185626;1617,95;;;;
121,2721591;1617,95;;;;
121,3134628;1617,95;;;;
121,3714847;1617,95;;;;
121,4181972;1617,95;;;;
121,4673683;1617,95;;;;
121,5165394;1617,95;;;;
121,5642354;1617,95;;;;
121,6143899;1617,95;;;;
121,6640527;1617,95;;;;
121,7102736;1617,95;;;;
121,7628866;1617,95;;;;
121,8056655;1617,95;;;;
121,862704;1617,95;;;;
121,9099082;1617,95;;;;
121,9590793;1617,95;;;;
122,0097256;1617,95;;;;
122,0569298;1617,95;;;;
122,1051175;1617,95;;;;
122,1557637;1617,95;;;;
122,2044431;1617,95;;;;
122,2526308;1617,95;;;;
122,2993433;1617,95;;;;
122,3539233;1617,95;;;;
122,4026027;1617,95;;;;
122,4502986;1617,95;;;;
122,4999614;1617,95;;;;
122,5476574;1617,95;;;;
122,5968285;1617,95;;;;
122,6479664;1617,95;;;;
122,6956624;1617,95;;;;
122,7463086;1617,95;;;;
122,7905626;1617,95;;;;
122,8456343;1617,95;;;;
122,8928385;1617,95;;;;
122,9425013;1617,95;;;;
122,9852802;1617,95;;;;
123,0398601;1583,27;;;;
123,0875561;1549,08;;;;
123,1391857;1535,11;;;;
123,1834397;1535,11;;;;
123,2390031;1515,4;;;;
123,2812902;1505,42;;;;
123,3368536;1482,2;;;;
123,3830744;1482,2;;;;
123,434704;1482,2;;;;
123,4833834;1482,2;;;;
123,530096;1482,2;;;;
123,5797588;1482,2;;;;
123,6308967;1482,2;;;;
123,678101;1482,2;;;;
123,7292389;1482,2;;;;
123,7734929;1482,2;;;;
123,8285646;1482,2;;;;
123,8742937;1482,2;;;;
123,9259233;1482,2;;;;
123,9750944;1482,2;;;;
124,0222987;1482,2;;;;
124,0714698;1482,2;;;;
124,1230994;1482,2;;;;
124,1683369;1482,2;;;;
124,2214416;1482,2;;;;
124,2652039;1482,2;;;;
124,3202756;1482,2;;;;
124,3684632;1482,2;;;;
124,4171426;1482,2;;;;
124,4628717;1482,2;;;;
124,5125346;1482,2;;;;
124,5626891;1482,2;;;;
124,6143187;1482,2;;;;
124,6570976;1482,2;;;;
124,7141361;1482,2;;;;
124,7554398;1482,2;;;;
124,8119866;1482,2;;;;
124,8582074;1482,2;;;;
124,9083619;1482,2;;;;
124,9550745;1482,2;;;;
125,0076875;1482,2;;;;
125,0534167;1482,2;;;;
125,1065214;1482,2;;;;
125,153234;1482,2;;;;
125,2043719;1482,2;;;;
125,2486259;1482,2;;;;
125,3032058;1482,2;;;;
125,3509018;1482,2;;;;
125,4005646;1482,2;;;;
125,4462937;1482,2;;;;
125,4974317;1482,2;;;;
125,5451277;1482,2;;;;
125,5982324;1482,2;;;;
125,6434699;1482,2;;;;
125,6960829;1482,2;;;;
125,7383701;1482,2;;;;
125,796392;1482,2;;;;
125,840646;1482,2;;;;
125,8922756;1482,2;;;;
125,9404633;1482,2;;;;
125,9871758;1482,2;;;;
126,0373304;1482,2;;;;
126,0899434;1482,2;;;;
126,1376394;1482,2;;;;
126,1873022;1482,2;;;;
126,2315562;1482,2;;;;
126,2866278;1482,2;;;;
126,3333404;1482,2;;;;
126,3839866;1482,2;;;;
126,4297157;1482,2;;;;
126,4818371;1482,2;;;;
126,5310082;1482,2;;;;
126,5801793;1482,2;;;;
126,6268919;1482,2;;;;
126,6790132;1482,2;;;;
126,7222838;1482,2;;;;
126,7788306;1482,2;;;;
126,8255431;1482,2;;;;
126,8761893;1482,2;;;;
126,9229019;1482,2;;;;
126,9705978;1482,2;;;;
127,0232109;1482,2;;;;
127,0718903;1482,2;;;;
127,1205697;1482,2;;;;
127,1717076;1482,2;;;;
127,2135031;1482,2;;;;
127,2710333;1482,2;;;;
127,3177458;1482,2;;;;
127,3674086;1482,2;;;;
127,4155963;1482,2;;;;
127,4623088;1482,2;;;;
127,5144302;1482,2;;;;
127,5645847;1482,2;;;;
127,6108056;1482,2;;;;
127,6624352;1482,2;;;;
127,7052141;1482,2;;;;
127,7627443;1482,2;;;;
127,8069983;1482,2;;;;
127,8596113;1482,2;;;;
127,9048487;1482,2;;;;
127,9540198;1482,2;;;;
128,0051578;1482,2;;;;
128,0553123;1482,2;;;;
128,1030083;1482,2;;;;
128,1541462;1482,2;;;;
128,1979085;1482,2;;;;
128,2529801;1482,2;;;;
128,299201;1449,5;;;;
128,3508306;1417,28;;;;
128,3965597;1407,73;;;;
128,4491728;1376,14;;;;
128,4973605;1376,14;;;;
128,547515;1376,14;;;;
128,5961944;1376,14;;;;
128,6463489;1376,14;;;;
128,6886361;1376,14;;;;
128,7456746;1376,14;;;;
128,7923871;1376,14;;;;
128,8425416;1376,14;;;;
128,8872873;1376,14;;;;
128,9384253;1376,14;;;;
128,9905466;1376,14;;;;
129,0387343;1376,14;;;;
129,0859386;1376,14;;;;
129,1380599;1376,14;;;;
129,1813305;1376,14;;;;
129,2359104;1376,14;;;;
129,2845898;1376,14;;;;
129,3337609;1376,14;;;;
129,3824403;1376,14;;;;
129,4316114;1376,14;;;;
129,4783239;1376,14;;;;
129,5314287;1376,14;;;;
129,5766661;1376,14;;;;
129,6292792;1376,14;;;;
129,6715664;1376,14;;;;
129,7290966;1376,14;;;;
129,7733505;1376,14;;;;
129,8264553;1376,14;;;;
129,8721845;1376,14;;;;
129,9238141;1376,14;;;;
129,9715101;1376,14;;;;
130,0221563;1376,14;;;;
130,0683771;1376,14;;;;
130,1204985;1376,14;;;;
130,1652442;1376,14;;;;
130,2203158;1376,14;;;;
130,2675201;1376,14;;;;
130,3171829;1376,14;;;;
130,3638955;1376,14;;;;
130,4150334;1376,14;;;;
130,4622377;1376,14;;;;
130,5148507;1376,14;;;;
130,5605799;1376,14;;;;
130,6131929;1376,14;;;;
130,6549884;1376,14;;;;
130,7125186;1376,14;;;;
130,757756;1376,14;;;;
130,8088939;1376,14;;;;
130,8541313;1376,14;;;;
130,9062527;1376,14;;;;
130,9559155;1376,14;;;;
131,0050866;1376,14;;;;
131,0517991;1376,14;;;;
131,1044122;1376,14;;;;
131,1496496;1376,14;;;;
131,2027544;1376,14;;;;
131,2504504;1376,14;;;;
131,3006049;1376,14;;;;
131,3478092;1376,14;;;;
131,3955051;1376,14;;;;
131,4466431;1376,14;;;;
131,4972893;1376,14;;;;
131,5444936;1376,14;;;;
131,5951398;1376,14;;;;
131,6393938;1376,14;;;;
131,6954488;1376,14;;;;
131,7401945;1376,14;;;;
131,7923159;1376,14;;;;
131,8370616;1376,14;;;;
131,8881996;1376,14;;;;
131,9368789;1376,14;;;;
131,9899837;1376,14;;;;
132,0352211;1376,14;;;;
132,0878342;1376,14;;;;
132,1286462;1376,14;;;;
132,1871598;1376,14;;;;
132,2314138;1376,14;;;;
132,2845186;1376,14;;;;
132,3312312;1376,14;;;;
132,3799106;1376,14;;;;
132,4295734;1376,14;;;;
132,4807113;1376,14;;;;
132,5274239;1376,14;;;;
132,5790535;1376,14;;;;
132,6213407;1376,14;;;;
132,6783791;1376,14;;;;
132,7246;1376,14;;;;
132,7752462;1376,14;;;;
132,8204836;1376,14;;;;
132,8745718;1376,14;;;;
132,9183341;1376,14;;;;
132,9714389;1376,14;;;;
133,0191349;1376,14;;;;
133,0707645;1376,14;;;;
133,1140351;1376,14;;;;
133,1695984;1376,14;;;;
133,2172944;1348,54;;;;
133,2659738;1314,37;;;;
133,3141615;1275,26;;;;
133,3623491;1257,84;;;;
133,4115202;1249,03;;;;
133,4636416;1275,26;;;;
133,5098624;1245,68;;;;
133,5610004;1249,03;;;;
133,6047627;1219,86;;;;
133,6613094;1219,86;;;;
133,7070385;1219,86;;;;
133,7586682;1219,86;;;;
133,8053807;1219,86;;;;
133,8555353;1219,86;;;;
133,9051981;1219,86;;;;
133,9553526;1219,86;;;;
134,0015734;1219,86;;;;
134,0536948;1219,86;;;;
134,0964737;1219,86;;;;
134,1535121;1219,86;;;;
134,2012081;1219,86;;;;
134,2498875;1219,86;;;;
134,2980752;1219,86;;;;
134,3452794;1219,86;;;;
134,3974008;1219,86;;;;
134,4460802;1219,86;;;;
134,4942679;1219,86;;;;
134,5449141;1219,86;;;;
134,5886764;1219,86;;;;
134,6452231;1219,86;;;;
134,6904605;1219,86;;;;
134,7420902;1219,86;;;;
134,7858525;1219,86;;;;
134,8389573;1219,86;;;;
134,8881284;1219,86;;;;
134,9382829;1219,86;;;;
134,9854871;1219,86;;;;
135,0366251;1219,86;;;;
135,0798957;1219,86;;;;
135,1359507;1219,86;;;;
135,1787296;1219,86;;;;
135,2338012;1219,86;;;;
135,2814972;1219,86;;;;
135,3291931;1219,86;;;;
135,3778725;1219,86;;;;
135,4304856;1219,86;;;;
135,4752313;1219,86;;;;
135,5288278;1219,86;;;;
135,5711149;1219,86;;;;
135,6276617;1219,86;;;;
135,6753577;1219,86;;;;
135,7240371;1219,86;;;;
135,7727165;1219,86;;;;
135,8204124;1219,86;;;;
135,8710587;1219,86;;;;
135,9217049;1219,86;;;;
135,9664506;1219,86;;;;
136,0215222;1219,86;;;;
136,0633177;1219,86;;;;
136,118881;1219,86;;;;
136,1616599;1219,86;;;;
136,2172232;1219,86;;;;
136,263444;1219,86;;;;
136,3116317;1219,86;;;;
136,3617862;1219,86;;;;
136,4129242;1219,86;;;;
136,4601284;1219,86;;;;
136,5112664;1219,86;;;;
136,5555204;1219,86;;;;
136,6101003;1219,86;;;;
136,6563211;1219,86;;;;
136,7079508;1219,86;;;;
136,755155;1219,86;;;;
136,7999007;1219,86;;;;
136,8520221;1219,86;;;;
136,9056186;1219,86;;;;
136,9513477;1219,86;;;;
137,0034691;1219,86;;;;
137,0467397;1219,86;;;;
137,0968942;1219,86;;;;
137,1519658;1219,86;;;;
137,1981866;1219,86;;;;
137,2473577;1219,86;;;;
137,294562;1219,86;;;;
137,3456999;1219,86;;;;
137,3958545;1219,86;;;;
137,4445339;1219,86;;;;
137,493705;1219,86;;;;
137,5384507;1219,86;;;;
137,5945057;1219,86;;;;
137,6387597;1219,86;;;;
137,6908811;1219,86;;;;
137,7380853;1219,86;;;;
137,7867647;1219,86;;;;
137,8383944;1219,86;;;;
137,8870738;1219,86;;;;
137,9328029;1191,15;;;;
137,9859077;1162,9;;;;
138,0306534;1138,24;;;;
138,085725;1107,74;;;;
138,1309624;1083,87;;;;
138,1821004;1099,64;;;;
138,2283212;1072,86;;;;
138,2804426;1072,86;;;;
138,3296137;1083,87;;;;
138,3787848;1083,87;;;;
138,4274641;1083,87;;;;
138,4776187;1083,87;;;;
138,5228561;1083,87;;;;
138,5764526;1083,87;;;;
138,6226734;1083,87;;;;
138,6743031;1083,87;;;;
138,721999;1075,89;;;;
138,7721536;1083,87;;;;
138,8198495;1083,87;;;;
138,8714792;1083,87;;;;
138,9181917;1083,87;;;;
138,9693297;1083,87;;;;
139,0116168;1075,89;;;;
139,0686553;1083,87;;;;
139,1148761;1083,87;;;;
139,1660141;1075,89;;;;
139,2122349;1083,87;;;;
139,261406;1075,89;;;;
139,3120522;1083,87;;;;
139,361715;1075,89;;;;
139,4089193;1075,89;;;;
139,460549;1075,89;;;;
139,5052947;1083,87;;;;
139,5588912;1083,87;;;;
139,6021617;1075,89;;;;
139,6582168;1083,87;;;;
139,705421;1075,89;;;;
139,7521336;1075,89;;;;
139,8042549;1075,89;;;;
139,853426;1075,89;;;;
139,9016137;1075,89;;;;
139,95226;1075,89;;;;
139,9979891;1075,89;;;;
140,0515856;1075,89;;;;
140,0987898;1075,89;;;;
140,1479609;1075,89;;;;
140,1961486;1075,89;;;;
140,2438446;1075,89;;;;
140,2915405;1075,89;;;;
140,3461205;1083,87;;;;
140,3884076;1083,87;;;;
140,4454461;1083,87;;;;
140,4867498;1075,89;;;;
