time,lux
25.485,105.28
25.585,105.28
25.687,104.64
25.785,104.64
25.886,104.64
25.986,105.28
26.080,105.28
26.189,102.97
26.284,105.28
26.386,105.28
26.485,105.28
26.584,105.28
26.685,105.28
26.786,108.64
26.886,108.64
26.984,102.97
27.085,102.97
27.185,102.97
27.283,104.64
27.386,102.97
27.485,102.97
27.585,104.64
27.685,104.64
27.785,104.64
27.886,105.28
27.985,102.97
28.084,105.28
28.184,104.64
28.284,104.64
28.381,105.28
28.486,108.64
28.584,108.64
28.684,108.64
28.786,105.28
28.884,105.28
28.985,104.64
29.083,104.64
29.184,108.64
29.284,108.64
29.385,104.64
29.484,108.64
29.583,108.64
29.685,108.64
29.784,105.28
29.885,104.64
29.984,108.64
30.084,110.37
30.183,114.51
30.284,120.59
30.382,169.62
30.484,226.50
30.583,255.22
30.682,300.81
30.785,308.86
30.883,321.94
30.984,355.18
31.084,355.18
31.184,344.04
31.283,321.94
31.384,321.94
31.485,318.40
31.583,317.05
31.682,321.94
31.784,317.05
31.883,320.59
31.984,320.59
32.084,321.94
32.184,317.05
32.283,321.94
32.385,317.05
32.483,317.05
32.584,317.05
32.685,317.05
32.783,320.59
32.882,320.59
32.978,321.94
33.087,321.94
33.183,320.59
33.284,321.94
33.384,321.94
33.485,320.59
33.583,317.05
33.682,321.94
33.782,320.59
33.884,321.94
33.981,321.94
34.083,321.94
34.182,317.05
34.281,321.94
34.385,317.05
34.483,321.94
34.580,321.94
34.684,321.94
34.784,317.05
34.883,321.94
34.981,321.94
35.084,321.94
35.182,321.94
35.283,317.05
35.383,320.59
35.481,321.94
35.583,321.94
35.683,321.94
35.781,317.05
35.883,318.40
35.982,321.94
36.081,321.94
36.181,321.94
36.284,321.94
36.382,321.94
36.483,321.94
36.583,328.98
36.682,320.59
36.782,321.94
36.883,318.40
36.982,320.59
37.082,321.94
37.182,317.05
37.281,321.94
37.377,321.94
37.484,321.94
37.582,321.94
37.681,321.94
37.784,317.05
37.881,321.94
37.980,321.94
38.081,318.40
38.175,317.05
38.279,317.05
38.383,321.94
38.481,317.05
38.580,318.40
38.680,321.94
38.781,321.94
38.881,321.94
38.983,320.59
39.077,317.05
39.181,320.59
39.280,320.59
39.382,317.05
39.480,321.94
39.580,321.94
39.681,317.05
39.778,321.94
39.879,407.51
39.980,452.45
40.081,439.34
40.181,525.20
40.279,466.47
40.382,461.93
40.479,466.47
40.581,466.47
40.679,466.47
40.783,466.47
40.880,466.47
40.983,466.47
41.080,466.47
41.181,466.47
41.281,466.47
41.383,466.47
41.479,466.47
41.581,461.93
41.679,466.47
41.779,466.47
41.880,466.47
41.981,466.47
42.081,461.93
42.180,461.93
42.281,466.47
42.378,466.47
42.480,466.47
42.581,461.93
42.680,461.93
42.780,461.93
42.880,461.93
42.979,461.93
43.079,461.93
43.182,461.93
43.278,461.93
43.381,466.47
43.478,461.93
43.580,466.47
43.678,461.93
43.780,466.47
43.878,466.47
43.981,461.93
44.079,461.93
44.182,461.93
44.279,461.93
44.379,461.93
44.479,466.47
44.575,466.47
44.681,466.47
44.771,466.47
44.880,466.47
44.980,461.93
45.077,466.47
45.179,466.47
45.280,461.93
45.369,460.20
45.480,466.47
45.577,466.47
45.680,466.47
45.771,466.47
45.881,466.47
45.979,461.93
46.073,466.47
46.174,466.47
46.277,461.93
46.380,466.47
46.478,461.93
46.577,461.93
46.680,461.93
46.770,461.93
46.880,466.47
46.971,461.93
47.079,466.47
47.175,466.47
47.277,461.93
47.377,466.47
47.478,461.93
47.573,461.93
47.680,475.47
47.770,466.47
47.879,466.47
47.972,466.47
48.077,466.47
48.176,466.47
48.279,466.47
48.373,466.47
48.478,466.47
48.570,466.47
48.681,466.47
48.768,466.47
48.882,466.47
48.966,466.47
49.080,461.93
49.176,466.47
49.272,466.47
49.376,466.47
49.479,466.47
49.573,466.47
49.673,466.47
49.770,466.47
49.879,466.47
49.978,461.93
50.075,466.47
50.172,466.47
50.274,466.47
50.373,466.47
50.477,466.47
50.576,466.47
50.677,466.47
50.770,481.88
50.876,543.79
50.971,582.29
51.076,631.34
51.174,665.81
51.272,660.05
51.373,627.90
51.478,622.36
51.572,622.36
51.677,622.36
51.769,622.36
51.879,622.36
51.976,622.36
52.078,622.36
52.173,622.36
52.277,622.36
52.376,622.36
52.477,622.36
52.569,627.90
52.679,627.90
52.774,622.36
52.877,622.36
52.974,622.36
53.075,622.36
53.170,622.36
53.272,627.90
53.372,622.36
53.475,627.90
53.576,622.36
53.678,622.36
53.774,622.36
53.878,627.90
53.975,627.90
54.076,622.36
54.174,622.36
54.276,622.36
54.373,622.36
54.476,622.36
54.575,622.36
54.677,622.36
54.768,622.36
54.878,622.36
54.975,622.36
55.074,622.36
55.176,627.90
55.271,622.36
55.376,622.36
55.477,622.36
55.571,622.36
55.678,622.36
55.768,622.36
55.879,622.36
55.975,622.36
56.076,622.36
56.177,622.36
56.277,627.90
56.380,627.90
56.477,627.90
56.571,627.90
56.683,627.90
56.772,627.90
56.879,622.36
56.977,622.36
57.075,627.90
57.166,627.90
57.274,627.90
57.370,622.36
57.472,627.90
57.576,622.36
57.676,622.36
57.770,622.36
57.877,622.36
57.974,622.36
58.077,622.36
58.173,627.90
58.277,627.90
58.376,627.90
58.477,627.90
58.570,627.90
58.677,622.36
58.763,622.36
58.878,627.90
58.974,627.90
59.076,622.36
59.175,622.36
59.275,648.83
59.370,721.71
59.476,759.36
59.570,715.63
59.677,747.04
59.765,780.65
59.877,726.37
59.970,724.03
60.076,717.94
60.171,726.37
60.273,724.03
60.367,724.03
60.479,726.37
60.572,726.37
60.677,738.45
60.765,726.37
60.877,738.45
60.970,724.03
61.074,726.37
61.173,726.37
61.273,724.03
61.375,724.03
61.475,726.37
61.568,726.37
61.678,726.37
61.764,738.45
61.876,738.45
61.974,726.37
62.075,726.37
62.175,726.37
62.273,726.37
62.375,738.45
62.475,726.37
62.572,726.37
62.677,726.37
62.769,726.37
62.875,726.37
62.979,726.37
63.075,726.37
63.176,738.45
63.273,726.37
63.376,726.37
63.475,726.37
63.574,726.37
63.676,726.37
63.764,726.37
63.878,724.03
63.965,726.37
64.076,724.03
64.168,726.37
64.270,726.37
64.375,726.37
64.475,726.37
64.573,724.03
64.675,738.45
64.767,726.37
64.875,726.37
64.975,738.45
65.074,726.37
65.171,726.37
65.273,724.03
65.374,724.03
65.475,726.37
65.570,724.03
65.670,724.03
65.766,726.37
65.876,726.37
65.972,726.37
66.074,738.45
66.171,726.37
66.274,726.37
66.370,726.37
66.476,726.37
66.570,738.45
66.674,726.37
66.768,738.45
66.873,724.03
66.971,738.45
67.073,726.37
67.170,726.37
67.271,738.45
67.371,738.45
67.474,726.37
67.573,726.37
67.674,738.45
67.763,726.37
67.873,726.37
67.972,726.37
68.073,726.37
68.169,738.45
68.272,738.45
68.369,738.45
68.473,726.37
68.569,738.45
68.672,738.45
68.765,726.37
68.873,726.37
68.974,726.37
69.072,738.45
69.168,738.45
69.269,738.45
69.371,726.37
69.471,738.45
69.570,726.37
69.670,738.45
69.765,738.45
69.870,726.37
69.965,738.45
70.069,738.45
70.168,738.45
70.267,738.45
70.369,738.45
70.471,738.45
70.568,783.10
70.671,826.96
70.763,829.51
70.871,849.50
70.966,811.41
71.069,811.41
71.168,804.83
71.268,804.83
71.367,804.83
71.470,804.83
71.568,804.83
71.671,804.83
71.765,804.83
71.870,804.83
71.967,804.83
72.069,804.83
72.167,804.83
72.267,804.83
72.366,804.83
72.470,804.83
72.566,804.83
72.670,804.83
72.765,804.83
72.872,804.83
72.970,804.83
73.068,804.83
73.167,804.83
73.268,804.83
73.367,804.83
73.471,804.83
73.567,804.83
73.670,804.83
73.760,804.83
73.871,804.83
73.969,804.83
74.070,804.83
74.164,804.83
74.268,804.83
74.369,804.83
74.470,804.83
74.565,804.83
74.670,804.83
74.760,804.83
74.870,804.83
74.966,804.83
75.068,804.83
75.160,804.83
75.269,804.83
75.365,804.83
75.470,804.83
75.567,804.83
75.670,804.83
75.764,804.83
75.869,804.83
75.966,804.83
76.070,804.83
76.159,804.83
76.266,804.83
76.371,804.83
76.469,804.83
76.569,804.83
76.669,804.83
76.766,804.83
76.869,804.83
76.966,804.83
77.070,804.83
77.168,804.83
77.265,804.83
77.368,804.83
77.469,804.83
77.568,804.83
77.670,804.83
77.766,804.83
77.869,804.83
77.969,804.83
78.068,804.83
78.168,804.83
78.267,804.83
78.369,811.41
78.467,804.83
78.567,804.83
78.669,804.83
78.761,804.83
78.870,804.83
78.969,804.83
79.068,804.83
79.167,804.83
79.267,804.83
79.370,804.83
79.468,804.83
79.563,804.83
79.668,804.83
79.761,811.41
79.868,902.84
79.964,893.10
80.067,893.10
80.165,902.84
80.264,965.49
80.368,926.73
80.468,923.98
80.564,923.98
80.669,923.98
80.764,923.98
80.869,923.98
80.969,923.98
81.068,923.98
81.166,923.98
81.269,923.98
81.365,923.98
81.472,923.98
81.568,923.98
81.670,923.98
81.764,923.98
81.870,923.98
81.969,923.98
82.068,923.98
82.169,923.98
82.266,923.98
82.369,923.98
82.472,923.98
82.568,923.98
82.672,923.98
82.764,923.98
82.871,923.98
82.965,923.98
83.071,923.98
83.165,923.98
83.269,923.98
83.368,923.98
83.471,923.98
83.567,923.98
83.670,923.98
83.765,923.98
83.871,923.98
83.964,923.98
84.071,923.98
84.166,923.98
84.260,923.98
84.369,923.98
84.470,923.98
84.566,923.98
84.671,923.98
84.760,923.98
84.873,923.98
84.967,923.98
85.070,923.98
85.167,923.98
85.267,923.98
85.371,923.98
85.471,923.98
85.564,923.98
85.668,923.98
85.759,923.98
85.873,923.98
85.965,923.98
86.071,923.98
86.171,923.98
86.271,923.98
86.367,923.98
86.472,923.98
86.567,923.98
86.672,923.98
86.759,923.98
86.873,923.98
86.972,923.98
87.071,923.98
87.171,923.98
87.266,923.98
87.368,923.98
87.472,923.98
87.563,923.98
87.665,923.98
87.762,923.98
87.873,923.98
87.967,923.98
88.071,923.98
88.170,923.98
88.270,923.98
88.368,923.98
88.471,923.98
88.569,923.98
88.673,923.98
88.760,923.98
88.876,923.98
88.962,923.98
89.075,923.98
89.165,923.98
89.267,923.98
89.369,923.98
89.473,923.98
89.566,923.98
89.672,923.98
89.759,923.98
89.875,923.98
89.969,923.98
90.072,1000.90
90.164,1052.48
90.268,1060.35
90.369,1049.50
90.470,1057.34
90.564,1057.34
90.674,1083.87
90.758,1057.34
90.874,1031.25
90.969,1031.25
91.072,1049.50
91.167,1046.52
91.265,1057.34
91.369,1057.34
91.472,1057.34
91.566,1057.34
91.673,1057.34
91.760,1057.34
91.873,1057.34
91.967,1046.52
92.070,1057.34
92.163,1049.50
92.265,1054.35
92.365,1046.52
92.471,1057.34
92.567,1049.50
92.670,1049.50
92.759,1049.50
92.873,1049.50
92.970,1057.34
93.068,1057.34
93.169,1049.50
93.262,1057.34
93.366,1057.34
93.470,1057.34
93.565,1046.52
93.667,1057.34
93.762,1049.50
93.870,1049.50
93.967,1057.34
94.068,1057.34
94.165,1049.50
94.265,1057.34
94.367,1057.34
94.469,1049.50
94.561,1049.50
94.671,1057.34
94.759,1049.50
94.869,1049.50
94.970,1049.50
95.070,1049.50
95.166,1057.34
95.266,1049.50
95.360,1057.34
95.470,1057.34
95.564,1057.34
95.669,1049.50
95.758,1049.50
95.869,1049.50
95.967,1049.50
96.067,1049.50
96.164,1057.34
96.264,1049.50
96.364,1049.50
96.469,1049.50
96.558,1057.34
96.668,1057.34
96.755,1049.50
96.868,1057.34
96.962,1057.34
97.068,1049.50
97.163,1049.50
97.261,1049.50
97.361,1049.50
97.468,1057.34
97.559,1057.34
97.668,1049.50
97.757,1057.34
97.864,1049.50
97.957,1049.50
98.068,1057.34
98.158,1057.34
98.259,1057.34
98.359,1049.50
98.468,1057.34
98.558,1049.50
98.667,1049.50
98.757,1049.50
98.867,1057.34
98.963,1049.50
99.064,1057.34
99.163,1057.34
99.263,1049.50
99.355,1049.50
99.466,1049.50
99.561,1049.50
99.666,1049.50
99.759,1057.34
99.866,1049.50
99.963,1049.50
100.062,1049.50
100.162,1057.34
100.259,1146.52
100.362,1194.40
100.464,1194.40
100.560,1191.15
100.665,1174.51
100.756,1174.51
100.861,1174.51
100.960,1174.51
101.061,1174.51
101.148,1174.51
101.259,1174.51
101.363,1174.51
101.461,1174.51
101.559,1174.51
101.659,1174.51
101.749,1174.51
101.853,1174.51
101.951,1174.51
102.049,1174.51
102.166,1174.51
102.266,1174.51
102.364,1174.51
102.463,1174.51
102.562,1174.51
102.665,1174.51
102.759,1174.51
102.865,1174.51
102.960,1174.51
103.063,1174.51
103.161,1174.51
103.262,1174.51
103.360,1174.51
103.465,1174.51
103.559,1174.51
103.664,1174.51
103.757,1174.51
103.865,1174.51
103.962,1174.51
104.062,1174.51
104.163,1174.51
104.262,1174.51
104.361,1174.51
104.464,1174.51
104.562,1174.51
104.664,1174.51
104.759,1174.51
104.864,1174.51
104.962,1174.51
105.061,1174.51
105.162,1174.51
105.261,1174.51
105.360,1174.51
105.464,1174.51
105.562,1174.51
105.661,1174.51
105.757,1174.51
105.864,1174.51
105.959,1174.51
106.062,1174.51
106.160,1174.51
106.258,1174.51
106.360,1174.51
106.464,1174.51
106.561,1174.51
106.663,1174.51
106.754,1174.51
106.863,1174.51
106.961,1174.51
107.058,1174.51
107.157,1174.51
107.257,1174.51
107.362,1174.51
107.462,1174.51
107.561,1174.51
107.663,1174.51
107.755,1174.51
107.869,1174.51
107.960,1174.51
108.061,1174.51
108.161,1174.51
108.262,1174.51
108.358,1174.51
108.463,1174.51
108.557,1174.51
108.664,1174.51
108.757,1174.51
108.863,1174.51
108.962,1174.51
109.061,1174.51
109.156,1174.51
109.258,1174.51
109.358,1174.51
109.462,1174.51
109.552,1174.51
109.664,1174.51
109.756,1174.51
109.864,1174.51
109.958,1174.51
110.062,1174.51
110.159,1174.51
110.260,1174.51
110.360,1174.51
110.461,1174.51
110.559,1249.03
110.662,1291.03
110.756,1339.31
110.863,1348.54
110.960,1348.54
111.061,1348.54
111.156,1348.54
111.259,1348.54
111.363,1348.54
111.463,1348.54
111.559,1348.54
111.663,1348.54
111.759,1348.54
111.862,1348.54
111.958,1348.54
112.063,1348.54
112.161,1348.54
112.256,1348.54
112.358,1348.54
112.464,1348.54
112.553,1348.54
112.665,1348.54
112.758,1348.54
112.864,1348.54
112.959,1348.54
113.062,1348.54
113.163,1348.54
113.260,1348.54
113.356,1348.54
113.466,1348.54
113.559,1348.54
113.664,1348.54
113.756,1348.54
113.864,1348.54
113.956,1348.54
114.067,1348.54
114.158,1348.54
114.258,1348.54
114.360,1348.54
114.465,1348.54
114.561,1348.54
114.666,1348.54
114.754,1348.54
114.867,1348.54
114.959,1348.54
115.066,1348.54
115.159,1348.54
115.260,1348.54
115.364,1348.54
115.464,1348.54
115.562,1348.54
115.664,1348.54
115.750,1348.54
115.868,1348.54
115.961,1348.54
116.064,1348.54
116.162,1348.54
116.260,1348.54
116.363,1348.54
116.463,1348.54
116.558,1348.54
116.665,1348.54
116.753,1348.54
116.868,1348.54
116.956,1348.54
117.067,1348.54
117.159,1348.54
117.262,1348.54
117.362,1348.54
117.467,1348.54
117.561,1348.54
117.666,1348.54
117.754,1348.54
117.869,1348.54
117.961,1348.54
118.066,1348.54
118.163,1348.54
118.264,1348.54
118.362,1348.54
118.465,1348.54
118.561,1348.54
118.666,1348.54
118.753,1348.54
118.868,1348.54
118.961,1348.54
119.066,1348.54
119.162,1348.54
119.264,1348.54
119.365,1348.54
119.465,1348.54
119.560,1348.54
119.666,1348.54
119.752,1348.54
119.868,1348.54
119.960,1348.54
120.065,1443.50
120.161,1476.12
120.255,1485.96
120.362,1485.96
120.464,1485.96
120.559,1485.96
120.666,1485.96
120.753,1485.96
120.866,1485.96
120.965,1485.96
121.064,1485.96
121.165,1485.96
121.258,1485.96
121.366,1485.96
121.466,1485.96
121.556,1485.96
121.667,1485.96
121.750,1485.96
121.867,1485.96
121.961,1485.96
122.065,1485.96
122.161,1485.96
122.261,1485.96
122.364,1485.96
122.464,1485.96
122.558,1485.96
122.664,1485.96
122.753,1485.96
122.867,1485.96
122.960,1485.96
123.066,1485.96
123.162,1485.96
123.260,1485.96
123.363,1485.96
123.464,1485.96
123.558,1485.96
123.666,1485.96
123.755,1485.96
123.866,1485.96
123.963,1485.96
124.064,1485.96
124.161,1485.96
124.258,1485.96
124.360,1485.96
124.464,1485.96
124.558,1485.96
124.664,1485.96
124.749,1485.96
124.866,1485.96
124.965,1485.96
125.063,1485.96
125.161,1485.96
125.256,1485.96
125.362,1485.96
125.463,1485.96
125.555,1485.96
125.665,1485.96
125.750,1485.96
125.866,1485.96
125.964,1485.96
126.064,1485.96
126.160,1485.96
126.257,1485.96
126.361,1485.96
126.464,1485.96
126.559,1485.96
126.664,1485.96
126.755,1485.96
126.865,1485.96
126.956,1485.96
127.065,1485.96
127.156,1485.96
127.258,1485.96
127.361,1485.96
127.464,1485.96
127.555,1485.96
127.664,1485.96
127.753,1485.96
127.866,1485.96
127.958,1485.96
128.063,1485.96
128.156,1485.96
128.262,1485.96
128.363,1485.96
128.463,1485.96
128.558,1485.96
128.662,1485.96
128.752,1485.96
128.864,1485.96
128.956,1485.96
129.064,1485.96
129.156,1485.96
129.259,1485.96
129.364,1485.96
129.462,1485.96
129.551,1485.96
129.664,1485.96
129.752,1485.96
129.865,1485.96
129.955,1485.96
130.064,1485.96
130.157,1485.96
130.261,1485.96
130.353,1485.96
130.464,1485.96
130.557,1485.96
130.663,1485.96
130.752,1485.96
130.864,1485.96
130.963,1519.21
131.052,1549.08
131.153,1583.27
131.241,1583.27
131.360,1587.19
131.460,1617.95
131.558,1617.95
131.661,1617.95
131.744,1628.41
131.858,1628.41
131.963,1617.95
132.058,1617.95
132.160,1617.95
132.256,1617.95
132.364,1617.95
132.461,1617.95
132.561,1617.95
132.659,1617.95
132.762,1617.95
132.861,1617.95
132.961,1617.95
133.060,1617.95
133.162,1617.95
133.260,1617.95
133.363,1617.95
133.460,1617.95
133.561,1617.95
133.661,1617.95
133.759,1617.95
133.861,1617.95
133.961,1617.95
134.059,1617.95
134.161,1617.95
134.261,1617.95
134.363,1617.95
134.460,1617.95
134.561,1617.95
134.659,1617.95
134.759,1617.95
134.857,1617.95
134.964,1617.95
135.060,1617.95
135.159,1617.95
135.260,1617.95
135.364,1617.95
135.461,1617.95
135.560,1617.95
135.659,1617.95
135.763,1617.95
135.860,1617.95
135.961,1628.41
136.059,1628.41
136.161,1617.95
136.258,1628.41
136.359,1617.95
136.459,1617.95
136.559,1628.41
136.658,1628.41
136.760,1628.41
136.859,1628.41
136.961,1628.41
137.060,1628.41
137.161,1617.95
137.258,1617.95
137.360,1628.41
137.458,1628.41
137.559,1628.41
137.658,1628.41
137.757,1617.95
137.859,1628.41
137.952,1628.41
138.061,1628.41
138.159,1628.41
138.259,1628.41
138.361,1628.41
138.460,1617.95
138.557,1628.41
138.658,1617.95
138.758,1628.41
138.857,1628.41
138.961,1628.41
139.058,1617.95
139.159,1617.95
139.257,1617.95
139.359,1617.95
139.457,1617.95
139.558,1617.95
139.656,1617.95
139.759,1628.41
139.856,1617.95
139.957,1617.95
140.057,1628.41
140.155,1628.41
140.257,1628.41
140.359,1628.41
140.457,1617.95
140.557,1628.41
140.657,1628.41
140.756,1628.41
140.857,1628.41
140.957,1628.41
141.056,1688.82
141.156,1725.02
141.257,1757.53
141.359,1768.59
141.455,1768.59
141.558,1757.53
141.654,1757.53
141.756,1757.53
141.862,1757.53
141.954,1757.53
142.057,1757.53
142.158,1757.53
142.257,1757.53
142.357,1757.53
142.457,1757.53
142.556,1757.53
142.658,1757.53
142.757,1757.53
142.857,1757.53
142.957,1757.53
143.056,1757.53
143.158,1757.53
143.256,1757.53
143.358,1757.53
143.456,1757.53
143.556,1757.53
143.657,1757.53
143.756,1757.53
143.857,1757.53
143.958,1757.53
144.057,1757.53
144.157,1757.53
144.256,1757.53
144.357,1757.53
144.456,1757.53
144.556,1757.53
144.657,1757.53
144.756,1757.53
144.856,1757.53
144.957,1757.53
145.056,1757.53
145.157,1757.53
145.256,1757.53
145.356,1757.53
145.456,1757.53
145.556,1757.53
145.657,1757.53
145.758,1757.53
145.856,1757.53
145.956,1757.53
146.060,1757.53
146.157,1757.53
146.255,1757.53
146.358,1757.53
146.456,1757.53
146.556,1757.53
146.656,1757.53
146.756,1757.53
146.855,1757.53
146.956,1757.53
147.053,1757.53
147.157,1757.53
147.256,1757.53
147.354,1757.53
147.456,1757.53
147.555,1757.53
147.655,1757.53
147.756,1757.53
147.854,1757.53
147.956,1757.53
148.055,1757.53
148.156,1757.53
148.255,1757.53
148.352,1757.53
148.449,1757.53
148.558,1757.53
148.655,1757.53
148.754,1757.53
148.854,1757.53
148.956,1757.53
149.054,1757.53
149.155,1757.53
149.254,1757.53
149.355,1757.53
149.454,1757.53
149.555,1757.53
149.655,1757.53
149.754,1757.53
149.853,1757.53
149.955,1757.53
150.054,1757.53
150.157,1757.53
150.256,1757.53
150.356,1768.59
150.455,1768.59
150.553,1757.53
150.654,1757.53
150.755,1768.59
150.854,1772.81
150.956,1805.91
151.054,1843.76
151.153,1843.76
151.253,1882.14
151.355,1882.14
151.455,1882.14
151.554,1882.14
151.654,1882.14
151.753,1882.14
151.853,1882.14
151.956,1882.14
152.053,1882.14
152.154,1882.14
152.254,1882.14
152.355,1882.14
152.455,1882.14
152.553,1882.14
152.654,1882.14
152.753,1882.14
152.855,1882.14
152.955,1882.14
153.054,1882.14
153.156,1882.14
153.254,1882.14
153.356,1882.14
153.454,1882.14
153.553,1882.14
153.654,1882.14
153.753,1882.14
153.854,1882.14
153.955,1882.14
154.054,1882.14
154.153,1882.14
154.254,1882.14
154.353,1882.14
154.454,1882.14
154.552,1882.14
154.654,1882.14
154.754,1882.14
154.854,1882.14
154.954,1882.14
155.053,1882.14
155.154,1882.14
155.252,1882.14
155.361,1882.14
155.453,1882.14
155.553,1882.14
155.654,1882.14
155.751,1882.14
155.853,1882.14
155.953,1882.14
156.053,1882.14
156.154,1882.14
156.253,1882.14
156.355,1882.14
156.455,1882.14
156.549,1882.14
156.656,1882.14
156.754,1882.14
156.854,1882.14
156.956,1882.14
157.052,1882.14
157.154,1882.14
157.252,1882.14
157.357,1882.14
157.454,1882.14
157.552,1882.14
157.653,1882.14
157.754,1882.14
157.852,1882.14
157.956,1882.14
158.053,1882.14
158.153,1882.14
158.252,1882.14
158.354,1882.14
158.453,1882.14
158.551,1882.14
158.654,1882.14
158.755,1882.14
158.853,1882.14
158.956,1882.14
159.054,1882.14
159.154,1882.14
159.254,1882.14
159.354,1882.14
159.452,1882.14
159.553,1882.14
159.653,1882.14
159.757,1882.14
159.854,1882.14
159.956,1882.14
160.053,1882.14
160.156,1882.14
160.253,1882.14
160.352,1882.14
160.453,1882.14
160.553,1882.14
160.654,1882.14
160.755,1882.14
160.854,1882.14
160.953,1882.14
161.055,1921.04
161.153,1921.04
161.254,1960.47
161.352,1960.47
161.454,1960.47
161.553,1983.87
161.652,1960.47
161.752,1960.47
161.855,1960.47
161.954,1960.47
162.053,1960.47
162.154,1960.47
162.253,1960.47
162.353,1960.47
162.452,1960.47
162.553,1960.47
162.653,1960.47
162.752,1960.47
162.854,1960.47
162.953,1960.47
163.053,1960.47
163.154,1960.47
163.254,1960.47
163.353,1960.47
163.454,1960.47
163.552,1960.47
163.652,1960.47
163.752,1960.47
163.851,1960.47
163.953,1960.47
164.054,1960.47
164.154,1960.47
164.251,1960.47
164.352,1960.47
164.452,1960.47
164.551,1960.47
164.652,1960.47
164.754,1960.47
164.851,1960.47
164.955,1960.47
165.051,1960.47
165.151,1960.47
165.253,1960.47
165.352,1960.47
165.452,1960.47
165.552,1960.47
165.653,1960.47
165.752,1960.47
165.852,1960.47
165.952,1960.47
166.052,1960.47
166.151,1960.47
166.251,1960.47
166.355,1960.47
166.450,1960.47
166.551,1960.47
166.653,1960.47
166.752,1960.47
166.852,1960.47
166.952,1960.47
167.052,1960.47
167.153,1960.47
167.252,1960.47
167.356,1960.47
167.451,1960.47
167.552,1960.47
167.652,1960.47
167.754,1960.47
167.853,1960.47
167.954,1960.47
168.053,1960.47
168.144,1960.47
168.256,1960.47
168.352,1960.47
168.452,1960.47
168.551,1960.47
168.652,1960.47
168.754,1960.47
168.851,1960.47
168.953,1960.47
169.054,1960.47
169.155,1960.47
169.251,1960.47
169.354,1960.47
169.451,1960.47
169.550,1960.47
169.651,1960.47
169.753,1960.47
169.854,1960.47
169.953,1960.47
170.053,1960.47
170.150,1960.47
170.251,1960.47
170.353,1960.47
170.452,1960.47
170.550,1960.47
170.651,1960.47
170.743,1960.47
170.843,1983.87
170.953,2000.45
171.052,2036.31
171.150,2040.96
171.250,2040.96
171.352,2064.99
171.442,2040.96
171.550,2040.96
171.653,2040.96
171.749,2040.96
171.852,2040.96
171.952,2040.96
172.052,2040.96
172.151,2040.96
172.251,2040.96
172.350,2040.96
172.451,2040.96
172.550,2040.96
172.651,2040.96
172.753,2040.96
172.850,2040.96
172.954,2040.96
173.051,2040.96
173.153,2040.96
173.250,2040.96
173.353,2040.96
173.450,2040.96
173.550,2040.96
173.651,2040.96
173.753,2040.96
173.850,2040.96
173.951,2040.96
174.052,2040.96
174.152,2040.96
174.251,2040.96
174.350,2040.96
174.451,2040.96
174.551,2040.96
174.649,2040.96
174.753,2040.96
174.849,2040.96
174.951,2040.96
175.051,2040.96
175.153,2040.96
175.250,2040.96
175.355,2040.96
175.448,2040.96
175.551,2040.96
175.650,2040.96
175.750,2040.96
175.850,2040.96
175.949,2040.96
176.051,2040.96
176.151,2040.96
176.252,2040.96
176.351,2040.96
176.449,2040.96
176.550,2040.96
176.650,2040.96
176.749,2040.96
176.849,2040.96
176.955,2040.96
177.048,2040.96
177.151,2040.96
177.250,2040.96
177.349,2040.96
177.451,2040.96
177.549,2040.96
177.649,2040.96
177.749,2040.96
177.847,2040.96
177.953,2040.96
178.049,2040.96
178.150,2040.96
178.250,2040.96
178.349,2040.96
178.449,2040.96
178.549,2040.96
178.648,2040.96
178.749,2040.96
178.849,2040.96
178.951,2040.96
179.051,2040.96
179.150,2040.96
179.248,2040.96
179.347,2040.96
179.449,2040.96
179.548,2040.96
179.649,2040.96
179.749,2040.96
179.848,2040.96
179.950,2040.96
180.049,2040.96
180.152,2040.96
180.250,2040.96
180.351,2077.30
180.448,2082.01
180.548,2082.01
180.649,2082.01
180.750,2106.37
180.847,2082.01
180.948,2082.01
181.051,2082.01
181.150,2082.01
181.249,2082.01
181.349,2082.01
181.448,2082.01
181.548,2082.01
181.651,2082.01
181.748,2082.01
181.849,2082.01
181.950,2082.01
182.049,2082.01
182.149,2082.01
182.249,2082.01
182.348,2082.01
182.447,2082.01
182.547,2082.01
182.649,2082.01
182.748,2082.01
182.848,2082.01
182.948,2082.01
183.050,2082.01
183.149,2082.01
183.249,2082.01
183.352,2082.01
183.447,2082.01
183.548,2082.01
183.647,2082.01
183.750,2082.01
183.849,2082.01
183.948,2082.01
184.049,2082.01
184.149,2082.01
184.248,2082.01
184.349,2082.01
184.447,2082.01
184.549,2106.37
184.647,2082.01
184.749,2082.01
184.849,2082.01
184.948,2082.01
185.047,2082.01
185.147,2082.01
185.248,2082.01
185.353,2082.01
185.448,2082.01
185.547,2082.01
185.644,2082.01
185.750,2082.01
185.847,2082.01
185.950,2082.01
186.047,2082.01
186.152,2082.01
186.247,2082.01
186.350,2082.01
186.446,2082.01
186.547,2082.01
186.648,2082.01
186.752,2082.01
186.847,2082.01
186.947,2082.01
187.047,2082.01
187.146,2082.01
187.247,2082.01
187.350,2082.01
187.446,2082.01
187.546,2082.01
187.647,2082.01
187.747,2082.01
187.846,2082.01
187.946,2082.01
